credit_code,outcredit_code,report_year
91110000101309074c,911100006000007764,3
91110000101309074c,91110000600000784y,3
91110000101309074c,911100006000144226,3
91110000101309074c,91110000792101204e,3
91110000101309074c,91110000ma00ch0f1u,3
91110000101309074c,91110000ma01ahe75j,2
91110000101309074c,91110101101195222k,1
91110000101309074c,911101011012390102,3
91110000101309074c,91110101ma0177pjxf,3
91110000101309074c,91110102358327542y,3
91110000101309074c,91110102ma00373r2e,2
91110000101309074c,91110102ma00etue8c,2
91110000101309074c,91110102ma00etw30x,3
91110000101309074c,91110102ma018myt5g,3
91110000101309074c,91110105330247225p,3
91110000101309074c,91110105ma00188d1e,3
91110000101309074c,91110105ma001bx7xu,3
91110000101309074c,91110105ma0038ey2l,3
91110000101309074c,91110105ma006tq631,3
91110000101309074c,91110105ma007adj0r,3
91110000101309074c,91110105ma00e9u17c,2
91110000101309074c,91110105ma00f83n8d,3
91110000101309074c,91110105ma019akw3h,2
91110000101309074c,91110105ma01b9un1t,2
91110000101309074c,91110105ma01fn8b3n,2
91110000101309074c,91110105ma01fn8c1h,2
91110000101309074c,91110105ma01qy9g0p,1
91110000101309074c,91110105ma01rl5982,1
91110000101309074c,91110105ma01yerl51,1
91110000101309074c,91110106ma018r3f7q,3
91110000101309074c,91110108102102374l,3
91110000101309074c,91110108ma01qfljx1,1
91110000101309074c,91110109ma00g3xd98,3
91110000101309074c,911101117454720888,3
91110000101309074c,91110111ma00b4yt1y,3
91110000101309074c,91110111ma00eh9p1r,3
91110000101309074c,91110111ma018wmh81,2
91110000101309074c,91110111ma019e7f2f,2
91110000101309074c,91110112074169052l,3
91110000101309074c,91110112666275596d,1
91110000101309074c,91110112ma002cu79m,3
91110000101309074c,91110112ma002f5b0n,1
91110000101309074c,91110112ma01a40u9p,2
91110000101309074c,91110112ma01a6dp6j,2
91110000101309074c,91110112ma01nke902,2
91110000101309074c,91110112ma01q39h46,1
91110000101309074c,91110113ma00gt6361,3
91110000101309074c,91110113ma0186pt47,3
91110000101309074c,91110113ma01fxng7w,2
91110000101309074c,91110113ma01gjwr1x,1
91110000101309074c,91110113ma01jyxc2f,2
91110000101309074c,91110113ma01m88n9g,2
91110000101309074c,91110113ma01uqyj4u,1
91110000101309074c,91110114754186972u,1
91110000101309074c,91110114ma01790512,3
91110000101309074c,91110114ma019pek8a,2
91110000101309074c,91110114ma01hb5a4q,2
91110000101309074c,91110115057399825e,1
91110000101309074c,91110115074115337t,3
91110000101309074c,91110115344407285e,3
91110000101309074c,91110115ma00an9t9l,2
91110000101309074c,91110115ma00egxfxc,3
91110000101309074c,91110115ma00egxqxm,3
91110000101309074c,91110115ma00h8be6b,2
91110000101309074c,91110115ma019k2c2x,2
91110000101309074c,91110115ma01rejw6d,1
91110000101309074c,91110115ma01rrlu8d,1
91110000101309074c,91110116ma018j4b9d,3
91110000101309074c,91110117ma00g8j15p,2
91110000101309074c,91110117ma01nqay60,2
91110000101309074c,91110228ma01r2b6xf,1
91110000101309074c,91110302095575359m,3
91110000101309074c,91110302ma019rl8xe,2
91110000101309074c,91120103764321488x,3
91110000101309074c,91120103ma05t4k596,2
91110000101309074c,91130600ma0eab5l8k,2
91110000101309074c,91131000578222515u,3
91110000101309074c,91131000ma08d00y3p,3
91110000101309074c,91131022ma0cy9bu3x,1
91110000101309074c,911401006966741683,2
91110000101309074c,91140100ma0kbpmn1g,2
91110000101309074c,91210113057154406a,3
91110000101309074c,91210113696525680u,3
91110000101309074c,91210200559834540k,3
91110000101309074c,912102005598419863,3
91110000101309074c,91211402574293041t,3
91110000101309074c,91310110ma1g8gpa1l,3
91110000101309074c,91320105ma21hyh21h,2
91110000101309074c,91320114ma20nwwm7w,1
91110000101309074c,91320115ma1tae9d1f,2
91110000101309074c,91320191ma236dgf6f,1
91110000101309074c,91320211ma1mxmnl77,3
91110000101309074c,91320505ma1nm1r63b,3
91110000101309074c,91320505ma1nmn5t10,3
91110000101309074c,91320505ma1w7ykr7x,2
91110000101309074c,91320505ma1xw6me4c,2
91110000101309074c,9132050607822993x6,3
91110000101309074c,9132050659555882xh,3
91110000101309074c,91320506ma1mfnr216,3
91110000101309074c,91320506ma1xxkr64y,2
91110000101309074c,913205076883070189,3
91110000101309074c,91320508ma1nl2dn09,3
91110000101309074c,91320508ma21xlb416,1
91110000101309074c,91320508ma2219rg5q,1
91110000101309074c,91320509066215506d,3
91110000101309074c,91320581ma21gp912j,1
91110000101309074c,913205946776444227,1
91110000101309074c,91320684703782627y,3
91110000101309074c,913210036925719977,2
91110000101309074c,91330000068375984u,3
91110000101309074c,91330104ma2axfjyx8,2
91110000101309074c,91330105ma2axfr29k,2
91110000101309074c,91330105ma2gphet4x,2
91110000101309074c,91330212ma2ajmm03p,2
91110000101309074c,91330304ma2aue2q7n,1
91110000101309074c,91340200ma2q8d5pxr,3
91110000101309074c,91350100563365281a,3
91110000101309074c,913501005729532105,3
91110000101309074c,91350100ma31wjlb3t,3
91110000101309074c,91350100ma33w57e28,1
91110000101309074c,91350100ma345muh34,3
91110000101309074c,91350102ma31euwu01,2
91110000101309074c,91350200ma31h6qj32,2
91110000101309074c,9135021330304764xp,3
91110000101309074c,9135021369304825xx,3
91110000101309074c,91370602768725308d,3
91110000101309074c,91440101321004766c,3
91110000101309074c,914401013210047822,3
91110000101309074c,91440101ma59hwc35g,3
91110000101309074c,91440101ma59hxj83q,3
91110000101309074c,91440101ma59pyq5xx,3
91110000101309074c,91440101ma9ur4eh78,1
91110000101309074c,91440300ma5edgcc86,2
91110000101309074c,91460000708862730l,3
91110000101309074c,91460200730069341y,3
91110000101309074c,91510100ma62mcj462,3
91110000101309074c,91510100ma643hpdxw,2
91110000101309074c,91510100ma6cqxdy1w,3
91110000101309074c,91510112ma64qt8t0b,2
91110000101309074c,91510124ma644tn68g,2
91110000101309074c,91510700ma624gxq8k,3
91110000101309074c,91520102556647045c,3
91110000101315669p,9111000077155030x1,1
91110000101317197n,12100000717804815u,6
91110000101317197n,12100000717804823n,6
91110000101317197n,12100000717805420x,6
91110000101317197n,91110000101611417u,2
91110000101317197n,911101011000038076,6
91110000101317197n,91110101100006354b,6
91110000101317197n,91110101101294888r,6
91110000101317197n,91110101317969231r,6
91110000101317197n,91110101582593036m,6
91110000101317197n,911101017334627398,6
91110000101317197n,911101017650476441,6
91110000101317197n,91110102571235911m,6
91110000101317197n,911101026723884156,6
91110000101317197n,91110105633714193p,6
91110000101317197n,91110106675098771d,5
91110000101317197n,91110108096449354u,5
91110000101317197n,91110302686902884c,6
91110000101317197n,91120116058745451x,6
91110000101317197n,91120116600551826y,6
91110000101317197n,9112011660057872xj,6
91110000101317197n,911301005909792970,6
91110000101317197n,9115010068652190xe,6
91110000101317197n,913101153015263727,4
91110000101317197n,91440101665939098k,2
91110000101317197n,91440300192171663a,6
91110000101317197n,91441202195274270a,6
91110000101317197n,91630000710405600a,6
91110000101337956c,9111000020283066xf,1
91110000101337956c,91110000348428120m,1
91110000101337956c,911100007461223629,1
91110000101337956c,91110000788952938b,1
91110000101337956c,91110102101390474r,1
91110000101337956c,914403003350865550,1
91110000101360785m,91110000710934406l,1
91110000101360785m,91110102057344824m,1
91110000101360785m,91110102101416435q,1
91110000101360785m,911101023552222940,1
91110000101360785m,91110102585815642m,1
91110000101360785m,91110102758241262y,1
91110000101360785m,911101027975538243,1
91110000101360785m,91110102ma005l5f69,1
91110000101360785m,91110102ma0071ec5c,1
91110000101360785m,91110105101720461y,1
91110000101360785m,91110105677443110f,1
91110000101360785m,91110106318033523l,1
91110000101360785m,91110107ma0064369a,1
91110000101360785m,91110108ma017f7w3d,1
91110000101360785m,91110109ma01nfqq29,1
91110000101360785m,91110112358309264l,1
91110000101360785m,91110113ma00h28229,1
91110000101360785m,91320100580462489g,1
91110000101360785m,91320111ma1x7gmn9t,1
91110000101360785m,91340811336829402y,1
91110000101360785m,91341003ma2n075108,1
91110000101360785m,91341003ma2ryj520q,1
91110000101360785m,9141010457496444xq,1
91110000101360785m,91430211ma4rpgdnxf,1
91110000101360785m,91440101ma5cjuq32k,1
91110000101360785m,91442000ma558016xa,1
91110000101360785m,91442000ma56dfnn8n,1
91110000101360785m,91500151maabn56a4t,1
91110000101360785m,91520390ma6dlyga0t,1
91110000101360785m,91530100ma6k74bq83,1
91110000101360785m,91530103ma6mwnyl3g,1
91110000101360785m,91632802ma759fyj64,1
91110000101373404n,911100000896066734,1
91110000101373404n,9111010172358728x3,1
91110000101373404n,911101021013734551,1
91110000101373404n,91110102585818130p,1
91110000101373404n,911101028013704584,1
91110000101373404n,91110106681973819j,1
91110000101373404n,91110115ma01j13q60,1
91110000101373404n,91510802708983129y,1
911100001013781174,91110102101408662l,1
911100001013781174,911101021014656592,1
911100001013781174,91110102633712761n,1
91110000101385499m,911101021013768322,1
91110000101385499m,91110102101399911p,1
91110000101385499m,911101021014552746,1
91110000101385499m,911101023182600134,1
91110000101385499m,91110102743309762p,1
91110000101385499m,9111010510113303xr,1
91110000101385499m,911101137002277919,1
91110000101385499m,91500106ma614nb2x4,1
91110000101386731y,9111000010139677xh,1
911100001013875230,91110106ma01hql720,1
911100001013875230,91110108101390343l,1
911100001013875230,91110108101778292m,1
911100001013875230,91370213ma3mph2g9a,1
911100001013875230,91370500ma3t7h2kx1,1
911100001013875230,91610111ma6wdrtt3l,1
911100001013875230,91640404ma75x6721y,1
91110000101389748b,911100001013034494,1
91110000101389748b,9111000010139677xh,1
91110000101389748b,91110102633793987u,1
91110000101389748b,911101078021062965,1
91110000101389748b,91110108723572176e,1
91110000101389748b,91110108735586612b,1
91110000101389748b,91320803ma1xjjqj5g,1
91110000101389748b,91360222ma37uq4a0x,1
91110000101389748b,91460100ma5rjc0w9r,1
91110000101389916d,911100005513801508,2
91110000101389916d,91110000589069384l,4
91110000101389916d,9111000059232960xa,4
91110000101389916d,911100005938111231,4
91110000101389916d,91110000726360574d,4
91110000101389916d,91110101562145447r,2
91110000101389916d,91110101697663639q,4
91110000101389916d,91110102096062803u,2
91110000101389916d,91110102101410201j,4
91110000101389916d,91110102558511539c,4
91110000101389916d,911101026000130593,1
91110000101389916d,91110102600019952u,4
91110000101389916d,91110102633688554j,3
91110000101389916d,91110102733448400j,4
91110000101389916d,91110102747543636w,4
91110000101389916d,911101056000193626,3
91110000101389916d,91110105ma02rd7u1a,3
91110000101389916d,91110106102164559d,3
91110000101389916d,91110107633705844r,4
91110000101389916d,9111011374751769xx,1
91110000101389916d,91110116059204796h,4
91110000101389916d,91110302597689233p,4
91110000101389916d,915101006818044921,3
91110000101390511x,91110000717853756u,2
91110000101390511x,9111010210162236xg,2
91110000101390511x,91110102694961251g,2
91110000101390511x,91110102ma001btd35,2
91110000101390511x,91110102ma001cna3j,2
91110000101390511x,91110102ma00e7er22,2
911100001013930695,911100006908370343,1
911100001013930695,91110000710929797e,2
911100001013930695,91110101580811095p,2
911100001013930695,91110101667507950m,2
911100001013930695,911101016774392428,2
911100001013930695,911101051011533640,2
911100001013930695,91110105710938749d,2
911100001013930695,911201160552684778,2
911100001013930695,911301001043213277,2
911100001013930695,91130606760339082n,2
911100001013930695,91140100790215064m,1
911100001013930695,91210100683308695x,2
911100001013930695,91210202726004588f,2
911100001013930695,91220201753618104h,2
911100001013930695,9123080056062310x0,2
911100001013930695,91310000710937770d,2
911100001013930695,91310106132212347u,2
911100001013930695,91320000134756938d,2
911100001013930695,91320000134757535l,2
911100001013930695,913202005703733006,2
911100001013930695,91320692679821058t,1
911100001013930695,913300005505295317,2
911100001013930695,91330212684295267e,2
911100001013930695,913401000529384392,2
911100001013930695,913501035633797550,2
911100001013930695,91360000705510887y,2
911100001013930695,91370000595233515x,2
911100001013930695,91370200783706420p,2
911100001013930695,914101051699569136,2
911100001013930695,91420100771387688b,2
911100001013930695,91420500773903711r,2
911100001013930695,91430102774487991x,2
911100001013930695,91440000710937762m,2
911100001013930695,914400007408037221,2
911100001013930695,914403006820103283,2
911100001013930695,91450000782145035p,2
911100001013930695,914600002840828607,1
911100001013930695,91460000284087688t,2
911100001013930695,91500103202897311t,2
911100001013930695,91510000621611437m,2
911100001013930695,915201155771459925,2
911100001013930695,91530000216527143h,2
911100001013930695,91610000220593186k,2
911100001014209010,92231002ma1ammnh3q,1
911100001014209010,92520322ma6f659f8j,1
911100001014209010,92632126ma75839p8b,1
911100001014209010,92652301ma79ry7n0j,1
911100001014252864,91110000306309609c,5
911100001014252864,911100003183045308,5
911100001014252864,91110000335601545c,2
911100001014252864,911100007552505857,1
911100001014252864,911100007621533610,3
911100001014252864,91110000ma006qhp3y,4
911100001014252864,91110000ma00f5lq90,3
911100001014252864,91110102580865018t,2
911100001014252864,91110105717784113m,5
911100001014252864,91110106569477671n,5
911100001014252864,911101067693529617,5
911100001014252864,91110111327136268j,2
911100001014252864,91110116ma01k1xp4j,2
911100001014252864,91133100ma0dx1p6x0,2
911100001014252864,91133100ma0eyqdu40,1
911100001014252864,91340111ma2tpblp1u,2
911100001014252864,91340811ma2mrt0y51,3
911100001014252864,91341300ma2nwmyk6d,3
911100001014252864,91420300309726387u,4
911100001014252864,91440101751951069r,2
911100001014252864,91440300ma5flt652b,2
911100001014252864,91450100327321148t,3
911100001014252864,91450100ma5l1cnw19,3
911100001014252864,91450100ma5nrx2x75,2
911100001014252864,91450500ma5n7f6h37,2
911100001014252864,91460100ma5rcy1c30,4
91110000101434713g,91310115132219274k,2
91110000101434713g,91310118134345557g,2
91110000101434713g,91440101685223601m,2
9111000010144476xx,911100001000104094,2
9111000010144476xx,91110102400777433u,3
9111000010144476xx,91110106101114015k,2
9111000010144476xx,91110106573247721p,3
9111000010144476xx,91110106726330631a,2
9111000010144476xx,91110108761416369r,3
9111000010144476xx,911102283183108428,3
9111000010144476xx,91340300ma2nx4n171,2
9111000010144476xx,913502001581430018,2
9111000010144476xx,91360700ma364p7m2j,1
9111000010144476xx,91370600265379618g,2
911100001014649638,911101051014761981,5
911100001014649638,91110105764201224n,4
911100001014649638,91110105775463115d,5
911100001014649638,91120221668821482w,1
91110000101469385j,91110108053605601w,1
91110000101476227y,91110106102201997g,1
911100001014895547,91110000ma01ahe75j,2
911100001014895547,911101017433172600,2
911100001014895547,911101017475232720,1
911100001014895547,911101017577001214,1
911100001014895547,91110101ma01a4j55w,3
911100001014895547,91110101ma01hdk119,1
911100001014895547,91110101ma01pkxy7c,2
911100001014895547,91110105ma01yugk0b,1
911100001014895547,91110108765002366a,1
911100001014895547,91110111101165867h,2
911100001014895547,911101117802345950,1
911100001014895547,91110111783215197r,1
911100001014895547,91110116ma00a8n693,2
911100001014895547,911102281029996871,2
911100001014895547,91110302744706233g,1
911100001014895547,91110302746102572j,1
911100001014895547,91120000710921568d,2
911100001014895547,91310000324637999c,2
911100001014895547,91341100ma2tubnw9j,2
911100001014895547,91341600ma2rbe9781,2
911100001014899766,91110101101532313h,1
911100001014899766,91110101801492113h,2
911100001014899766,91110101ma00cuy19c,1
911100001014899766,91110101ma01phmy9n,1
911100001014899766,9111011577337424x0,2
911100001014899766,91120225786384674h,1
9111000010149111xp,91110108ma020qfu0x,1
91110000101503491m,9111000010112204xe,3
91110000101503491m,91110000102166642y,3
91110000101503491m,91110000600040639j,4
91110000101503491m,911101010975037386,4
91110000101503491m,911101011012410227,4
91110000101503491m,91110101ma01bnub1k,1
91110000101503491m,91110101ma01l36gxl,1
91110000101503491m,91110102551440715b,1
91110000101503491m,911101027526356154,4
91110000101503491m,91110105101730037f,4
91110000101503491m,91110106102217390u,4
91110000101503491m,91110106306510820m,2
91110000101503491m,911101080766302603,4
91110000101503491m,911101081013937633,4
91110000101503491m,91110108ma01nfupxe,1
91110000101503491m,91110114681228456l,4
91110000101503491m,911101147214457123,4
91110000101503491m,91120222058726592d,3
91110000101503491m,91120222562687940h,3
91110000101503491m,91120222ma05x0m959,1
91110000101503491m,91120222ma06b5dj4d,1
91110000101503491m,91120222ma06gwpy4f,1
91110000101503491m,91540124ma6tfen785,1
91110000101503491m,916500007344533245,3
91110000101506932l,91110101101509498a,1
91110000101506932l,911101017546865639,1
91110000101510712k,91110228ma00e4f0xn,1
91110000101510712k,91330881ma2dg4lr5c,1
91110000101514043y,91110000101125734d,1
91110000101514043y,9111000010114680x4,1
91110000101514043y,91110000600014203u,1
91110000101514043y,91110101774748960w,1
91110000101514043y,91110102ma01nnyf5q,1
91110000101514043y,91110105600032698r,1
91110000101514043y,91110105633000377n,1
91110000101514043y,91110105681951767f,1
91110000101514043y,91110105ma001w2375,1
91110000101514043y,91110105ma008mh17u,1
91110000101514043y,91110105ma01824k6t,1
91110000101514043y,91110105ma018dxk0m,1
91110000101514043y,91110105ma01a95x96,1
91110000101514043y,91110105ma01hjd3xx,1
91110000101514043y,91110105ma01mfab2t,1
91110000101514043y,91110105ma01t2ad1j,1
91110000101514043y,911101087002397338,1
91110000101514043y,91110113ma00exkf34,1
91110000101514043y,9111011767281818x5,1
91110000101514043y,91120111300409676y,1
91110000101514043y,911201113006815146,1
91110000101514043y,91120111300681565e,1
91110000101514043y,91120111300681733g,1
91110000101514043y,9112011130068175x3,1
91110000101514043y,91120111ma06cpla1a,1
91110000101514043y,91120111ma06pj22xk,1
91110000101514043y,91120111ma06pnaq8k,1
91110000101514043y,91130322319906322r,1
91110000101514043y,911406020634463765,1
91110000101514043y,91330206ma2cj5754c,1
91110000101514043y,91350103ma338c6506,1
91110000101514043y,91350206ma31tn2h6d,1
91110000101514043y,91350211ma2xxbu01b,1
91110000101514043y,91440300ma5ecjhjxg,1
91110000101514043y,91510100ma64tbbw18,1
91110000101514043y,91530100ma6k8d4hxx,1
91110000101514043y,91530102ma6njaqj03,1
911100001016058506,91110000717741068j,1
911100001016058506,91110111355258465y,1
911100001016058506,91371082699695917b,1
911100001016090265,121000001016213081,6
911100001016090265,91110000080527784a,6
911100001016090265,911100001016213080,6
911100001016090265,911100001016262723,6
911100001016090265,9111000071785306xc,1
911100001016090265,91110000758230803w,6
911100001016090265,91110000762172087u,6
911100001016090265,91110000769904332g,6
911100001016090265,91110000ma01dcha1d,2
911100001016090265,911101021011992232,6
911100001016090265,91110102633780609b,4
911100001016090265,91110102745486666m,6
911100001016090265,91110102ma0179ua3a,2
911100001016090265,91110102ma01tx5y6y,1
911100001016090265,91110102ma01wgba84,1
911100001016090265,91110106722659288x,6
911100001016090265,91110106757701087n,6
911100001016090265,91110107x00380111h,6
911100001016090265,91110302700009751b,2
911100001016090265,911301006010013830,6
911100001016090265,911306001059450197,6
911100001016090265,9121010011766146xy,6
911100001016090265,913100003510899832,2
911100001016090265,91310000697287637e,6
911100001016090265,91310000736239890t,6
911100001016090265,91310107132940344u,6
911100001016090265,91310107132942235n,6
911100001016090265,9131011570348331xl,6
911100001016090265,91320000711500415u,6
911100001016090265,91320115135596999k,6
911100001016090265,913600001582662129,6
911100001016090265,91440101082732474h,6
911100001016090265,9144030019220404xq,6
911100001016090265,9146000028401506x3,4
911100001016090265,915101152024565406,6
911100001016090265,91610000220530206w,6
91110000101609990w,91110102101547689n,1
91110000101609990w,91110102101552832t,1
91110000101609990w,91110102101558003q,1
91110000101609990w,911101021015588049,1
91110000101609990w,91110102306500665c,1
91110000101609990w,911101026330823337,1
91110000101609990w,91110102633693062l,1
91110000101609990w,9111010270012854x6,1
91110000101609990w,91110102722658453m,1
91110000101609990w,91110102726376023x,1
91110000101609990w,911101027376917824,1
91110000101609990w,9111011476993710x1,1
91110000101619590x,911100001020809963,2
91110000101619590x,911100006336972074,1
91110000101619590x,91110000710929113p,1
91110000101619590x,911101021011848225,2
91110000101619590x,911101025825745052,2
91110000101619590x,91110102ma01pn7605,2
91110000101619590x,91110102ma01tx5y6y,2
91110000101619590x,91110102ma020uht6r,1
91110000101619590x,91110107ma04cdkgx7,1
91110000101619590x,91110108794054368m,2
91110000101619590x,913100003510899832,2
911100001016196386,91110106102189668l,1
911100001016196386,911101066337657835,1
911100001016196386,91110106ma019493xj,1
911100001016196386,91110108ma01bpp210,1
911100001016196386,91130301737362786w,1
911100001016196386,91310115132324373c,1
911100001016196386,91310115631509567f,1
911100001016196386,914110001742750390,1
911100001016196386,91430700186481585k,1
911100001016196386,915301006765703456,1
91110000101619988c,91110000100004009j,2
91110000101619988c,911100001000119110,2
91110000101619988c,91110000717825368k,1
91110000101619988c,91110102101607354n,1
91110000101619988c,91610131735084671x,1
91110000101620428g,91320903ma1xpdt051,1
91110000101621105b,9111010810001934xa,1
91110000101621105b,91110108101186641x,1
91110000101621105b,911101081014173667,2
91110000101621105b,911101081016246649,2
91110000101621105b,91110108558518570x,2
91110000101621105b,91230199127047746t,2
911100001016217037,91231200052873364y,3
911100001016217037,9131000063159284xq,3
911100001016217037,91310000735400355g,3
911100001016217037,91320200135890776n,3
911100001016217037,91330000ma8eux1l6c,2
911100001016217037,913301006091220244,3
911100001016217037,91330400609456788r,3
911100001016217037,91330800704603387r,3
911100001016217037,914205836155844286,3
911100001016217037,91440000617409949y,3
911100001016217037,91440101618420912e,3
911100001016217037,9144060072545208x2,3
911100001016217037,914408006177953333,3
911100001016217037,915101006217039132,1
911100001016217037,9152040066697547x1,3
911100001016217037,915300005993336286,3
91110000101623741k,91110102101534335n,1
911100001016367613,91110116ma01pxq185,1
911100001016367613,91310110ma1g98w40m,1
911100001016367613,91340722ma2whejr2y,1
911100001016367613,91371312ma3txew272,1
9111000010163706x9,91110000101782670p,1
9111000010163706x9,91110000565780868y,1
9111000010163706x9,91110105101629334x,1
9111000010163706x9,91110105101695702l,1
9111000010163706x9,911101057839598236,1
9111000010163706x9,91110105ma00h4t56t,1
9111000010163706x9,91110105ma01k4wcxn,1
9111000010163845x6,911100006000249896,1
9111000010163845x6,911100007426024572,1
9111000010163845x6,91110105597681581y,1
9111000010163845x6,9111010560004316xa,1
9111000010163845x6,911101056699134932,1
9111000010163845x6,91110105722600390m,1
9111000010163845x6,91110105741556452t,1
9111000010163845x6,91110105751300557t,1
9111000010163845x6,911101057621839073,1
9111000010163845x6,91110105771989371h,1
9111000010163845x6,91110105ma008a2j6m,1
9111000010163845x6,91110105ma008bwl6j,1
9111000010163845x6,91110114733471598b,1
9111000010163845x6,91131028571339796n,1
9111000010163845x6,914602007866422315,1
9111000010163845x6,91510181633105857l,1
91110000101649941r,911100000612543702,1
91110000101649941r,91110108575226705l,1
91110000101662521x,91350200ma345h7x4a,1
911100001016712687,91110105795138731e,1
911100001016881906,91110106633712999p,1
911100001016881906,91131026ma0ecdan2g,1
911100001016881906,91133100ma0ex70765,1
91110000101688297h,91110101666921703n,4
91110000101688297h,911101017795023292,4
91110000101688297h,91110102330293707n,4
91110000101688297h,91110102ma018ekh69,2
91110000101688297h,91110105085507635f,4
91110000101688297h,91110105100008499w,4
91110000101688297h,91110105101750767r,4
91110000101688297h,91110105330405553d,4
91110000101688297h,91110105355240062p,4
91110000101688297h,91110105576905435w,4
91110000101688297h,911101056000252605,4
91110000101688297h,91110105633715233e,3
91110000101688297h,911101056828827169,2
91110000101688297h,91110105700230640x,4
91110000101688297h,9111010573348476x1,4
91110000101688297h,911101057334847781,4
91110000101688297h,91110105ma0015mr7h,4
91110000101688297h,91110105ma01f5bn12,1
91110000101688297h,91110113752150992g,4
91110000101688297h,91110113765042528x,4
91110000101688297h,91130200ma0d12gcxw,1
91110000101688297h,91130230ma09yeh826,2
91110000101688297h,91310000132258185w,2
91110000101688297h,91330782080592535h,2
91110000101688297h,91350128ma2ylae10l,1
91110000101688297h,91441900551669165d,4
911100001016906370,911101015674594967,2
911100001016906370,91110105ma0012qy1f,2
911100001016906370,9111010808963819xq,2
911100001016906370,91120116559483744y,2
911100001016906370,91310000560115121a,2
911100001016906370,9131000060722705xh,2
911100001016906370,91310108132208508n,2
911100001016906370,91320000134771513g,2
911100001016906370,91330204557977732p,2
911100001016906370,914201007034418817,2
911100001016906370,914408005974197437,2
911100001016906370,91500115559028493f,2
91110000101690725e,91110105ma017c8u57,1
91110000101690725e,91120116328572416h,2
91110000101690725e,91310000ma1fl7ac87,1
91110000101690725e,91330100586529576b,4
91110000101690821p,913415005757185748,1
91110000101690821p,91440300ma5eh4n33e,1
91110000101690952k,91110000100018312k,3
91110000101690952k,911101051011966205,2
91110000101690952k,91110105587722423j,3
91110000101690952k,91110105690809826a,2
91110000101690952k,91110105801771622n,3
91110000101690952k,91120118773619470h,3
91110000101690952k,91130607750263264u,3
91110000101690952k,911306077634158023,3
91110000101690952k,91210500711133379a,3
91110000101690952k,91220101243880532n,3
91110000101690952k,912301036061114264,3
91110000101690952k,9131000035085783xg,3
91110000101690952k,91310000ma1k32n56g,3
91110000101690952k,9132000013898927xm,3
91110000101690952k,9132050505517813xg,3
91110000101690952k,913205051377517610,3
91110000101690952k,913209227550749561,3
91110000101690952k,91330000142941498a,3
91110000101690952k,91330000143083157e,3
91110000101690952k,91330109745821161c,3
91110000101690952k,91330201079243442x,2
91110000101690952k,91330206084784753h,2
91110000101690952k,914201005749244483,3
91110000101690952k,91440400192594201u,3
91110000101690952k,914404006174045159,3
91110000101690952k,91440400618237050f,3
91110000101690952k,91440400ma4w1tcq7x,3
91110000101690952k,91445122749188586y,3
91110000101690952k,914453005682640923,3
91110000101690952k,91469033ma5tmnmd1y,1
91110000101690952k,915301006226042205,3
91110000101690952k,91610131742830863y,3
9111000010169198xh,91110105100019833r,1
9111000010169198xh,911101055604334100,1
91110000101692085b,91110105ma01dw0656,1
91110000101692085b,91110112ma01tduh1t,1
91110000101692085b,91110117ma01denf6n,1
91110000101692085b,91131024553319927w,1
91110000101692827q,91110105101643101a,2
91110000101692827q,91210213118381072k,1
9111000010169286x1,91460100ma5tkdxe1q,1
911100001016943205,91110000710923029a,2
911100001016943205,91110105101212045c,1
91110000101694371d,91110102760103010m,1
91110000101694371d,911101051000242618,1
91110000101694371d,911101057002209016,1
91110000101694371d,91110108633686364g,1
91110000101694371d,913100006072037529,1
91110000101699383q,91110105784822167q,1
91110000101699383q,911101131025527707,1
91110000101699383q,91120000103063733q,1
91110000101699383q,91220000774213018c,1
91110000101699383q,91330201144082797c,1
91110000101699383q,9137020076027459xj,1
91110000101699383q,91630103757416104d,1
911100001017004524,91110000101700364m,2
911100001017004524,91110000102400689n,2
911100001017004524,9111000010264769xc,1
911100001017004524,911100007109338178,2
911100001017004524,9111000074670627x5,2
911100001017004524,91110000766270215n,1
911100001017004524,9111010259388711x4,1
911100001017004524,91110105080544015m,2
911100001017004524,91110105101700030j,2
911100001017004524,91110105101700102b,1
911100001017004524,91110105101700225c,2
911100001017004524,911101051017002337,1
911100001017004524,91110105327247267b,1
911100001017004524,911101120785017615,1
911100001017004524,911101125752314757,2
911100001017004524,91110112600032583p,2
911100001017004524,91110112ma00br5x2d,2
911100001017004524,91110112ma01frye4k,1
911100001017004524,91110112ma01hk5w9p,1
911100001017004524,91110112ma01pj807w,1
911100001017004524,91110113339818880a,2
911100001017004524,911201161036204569,2
911100001017004524,91120223ma06lale23,1
911100001017004524,91130230ma07pdrr85,2
911100001017004524,91130230ma0d2rla90,1
911100001017004524,91150200ma0nha7b2a,2
911100001017004524,91310000ma1fl2f91n,1
911100001017004524,91320111ma1wbr0r2e,2
911100001017004524,91320505079947052c,1
911100001017004524,913205057141610924,2
911100001017004524,91320507ma1uwln55q,2
911100001017004524,91320507ma1x92cl13,2
911100001017004524,91320800ma1n0pnf7k,2
911100001017004524,91320913ma1x9a8d2c,2
911100001017004524,91320922ma1yedea2b,1
911100001017004524,91321081ma1uy2uq0e,2
911100001017004524,91330106ma28mjxq2c,1
911100001017004524,91330324ma285j5l0a,2
911100001017004524,91330324ma2cn62b6r,2
911100001017004524,91330481ma2b948792,2
911100001017004524,91340881ma2nh9x099,2
911100001017004524,91350100052328737r,2
911100001017004524,91350181077445198t,2
